Erm_kPa,nu,sig_0_kPa,phi_rad,eta,d_r_R_old,d_r_R_new
1000000.0,0.1,5000.0,0.3490658503988659,1,0.015520014177401798,0.01586528547035953
1000000.0,0.1,5000.0,0.3490658503988659,2,0.034174082823646076,0.03589924361011275
1000000.0,0.1,5000.0,0.3490658503988659,3,0.05976725482742761,0.06352229464173233
1000000.0,0.1,5000.0,0.3490658503988659,4,0.09217388729058665,0.09853989445449239
1000000.0,0.1,5000.0,0.3490658503988659,5,0.13136440755393317,0.14090545816547706
1000000.0,0.1,5000.0,0.5235987755982988,0,0.0055000000000000005,0.0055000000000000005
1000000.0,0.1,5000.0,0.5235987755982988,1,0.01822857142857143,0.019021978021978005
1000000.0,0.1,5000.0,0.5235987755982988,2,0.0427705882352941,0.045920814479638
1000000.0,0.1,5000.0,0.5235987755982988,3,0.07735483870967741,0.08391811414392068
1000000.0,0.1,5000.0,0.5235987755982988,4,0.12187551020408166,0.13285478806907364
1000000.0,0.1,5000.0,0.5235987755982988,5,0.1763098591549297,0.19269664138678255
1000000.0,0.1,5000.0,0.6981317007977318,0,0.0055000000000000005,0.0055000000000000005
1000000.0,0.1,5000.0,0.6981317007977318,1,0.021827613564019112,0.023320994123756208
1000000.0,0.1,5000.0,0.6981317007977318,2,0.053267507174808736,0.05839202872543033
1000000.0,0.1,5000.0,0.6981317007977318,3,0.09766589784063472,0.10795508681843025
1000000.0,0.1,5000.0,0.6981317007977318,4,0.15486351861174022,0.17181190637137492
1000000.0,0.1,5000.0,0.6981317007977318,5,0.22481912680455854,0.24991349851994216
1000000.0,0.1,5000.0,0.8726646259971648,0,0.0055,0.0055000000000000005
1000000.0,0.1,5000.0,0.8726646259971648,1,0.026011363614249897,0.02841860297463601
1000000.0,0.1,5000.0,0.8726646259971648,2,0.06386655072518935,0.07125353835341561
1000000.0,0.1,5000.0,0.8726646259971648,3,0.11694467933995845,0.1313187288886524
1000000.0,0.1,5000.0,0.8726646259971648,4,0.18519717367105637,0.20855605986992395
1000000.0,0.1,5000.0,0.8726646259971648,5,0.2686187517983197,0.30295938201848943
5000000.0,0.1,5000.0,0.17453292519943295,0,0.0011000000000000016,0.0011
5000000.0,0.1,5000.0,0.17453292519943295,1,0.002715701224839842,0.002736028415172841
5000000.0,0.1,5000.0,0.17453292519943295,2,0.005576984094970982,0.005742226881334377
5000000.0,0.1,5000.0,0.17453292519943295,3,0.009334961623765252,0.009722726826227922
5000000.0,0.1,5000.0,0.17453292519943295,4,0.013943804226908923,0.014614860916465959
5000000.0,0.1,5000.0,0.17453292519943295,5,0.019383253916812913,0.020393423819495667
5000000.0,0.1,5000.0,0.3490658503988659,0,0.0011000000000000005,0.0011
5000000.0,0.1,5000.0,0.3490658503988659,1,0.003104002835480359,0.003173057094071906
5000000.0,0.1,5000.0,0.3490658503988659,2,0.006834816564729215,0.007179848722022549
5000000.0,0.1,5000.0,0.3490658503988659,3,0.011953450965485522,0.012704458928346464
5000000.0,0.1,5000.0,0.3490658503988659,4,0.018434777458117328,0.019707978890898478
5000000.0,0.1,5000.0,0.3490658503988659,5,0.026272881510786637,0.028181091633095408
5000000.0,0.1,5000.0,0.5235987755982988,0,0.0011,0.0011
5000000.0,0.1,5000.0,0.5235987755982988,1,0.0036457142857142864,0.003804395604395601
5000000.0,0.1,5000.0,0.5235987755982988,2,0.008554117647058821,0.009184162895927599
5000000.0,0.1,5000.0,0.5235987755982988,3,0.015470967741935482,0.016783622828784137
5000000.0,0.1,5000.0,0.5235987755982988,4,0.02437510204081633,0.026570957613814724
